id,saleprice,overall_qual,gr_liv_area,garage_area,total_sq_feet,age_of_house,total_baths,neighborhood,foundation,exter_qual,heating_qc,kitchen_qual
1821,132000,5,1057,576.0,2114.0,45,1.0,Sawyer,CBlock,TA,TA,TA
2743,149900,6,1609,305.0,2609.0,53,1.5,Edwards,CBlock,TA,TA,TA
1329,108000,7,1668,252.0,2340.0,63,1.5,BrkSide,CBlock,TA,Gd,Gd
1451,110000,5,924,280.0,1848.0,33,1.0,CollgCr,CBlock,TA,TA,TA
936,124000,6,1229,462.0,1790.0,29,1.5,Blueste,CBlock,TA,TA,TA
1948,103200,4,882,0.0,1764.0,51,1.0,OldTown,CBlock,TA,Ex,TA
1839,194000,7,1352,466.0,2704.0,1,3.0,Somerst,PConc,Gd,Ex,Gd
2057,108000,5,948,300.0,1896.0,39,1.0,Sawyer,PConc,TA,TA,TA
558,122000,5,864,440.0,1728.0,48,1.0,Sawyer,CBlock,TA,TA,TA
2731,148400,7,1700,450.0,1990.0,26,3.5,ClearCr,PConc,Gd,TA,Gd
791,60000,5,1276,350.0,2552.0,51,1.0,Edwards,CBlock,TA,TA,TA
1421,226500,7,1626,534.0,3228.0,14,3.5,SawyerW,PConc,Gd,Ex,Gd
2881,35311,2,480,308.0,960.0,57,1.0,IDOTRR,CBlock,TA,TA,TA
2820,127500,6,1012,0.0,1988.0,31,3.0,Edwards,CBlock,TA,TA,TA
1609,137500,5,889,484.0,1753.0,24,1.0,Mitchel,CBlock,TA,TA,TA
1495,147000,6,1117,542.0,2146.0,31,2.0,Edwards,CBlock,TA,TA,TA
2388,309000,8,2452,691.0,3569.0,2,3.5,NridgHt,PConc,Gd,Ex,Gd
938,315000,7,2365,551.0,4168.0,38,3.0,Crawfor,CBlock,Gd,TA,Ex
1194,147000,5,912,576.0,1824.0,43,2.0,NAmes,CBlock,TA,Ex,Gd
2429,264561,8,1567,648.0,3087.0,0,3.0,Blmngtn,PConc,Gd,Ex,Ex
1937,130000,5,1360,572.0,1744.0,52,1.0,NAmes,CBlock,TA,TA,TA
1847,177000,6,1525,440.0,2281.0,7,2.5,Somerst,PConc,Gd,Ex,Gd
1550,119000,5,1200,0.0,1980.0,78,1.0,IDOTRR,CBlock,TA,Gd,TA
2705,157000,7,1073,246.0,2146.0,2,3.0,SWISU,PConc,TA,Ex,TA
2713,158000,5,1159,336.0,2210.0,38,1.5,Sawyer,CBlock,TA,TA,TA
1938,115000,4,1540,352.0,2730.0,52,2.0,NAmes,PConc,TA,Gd,Fa
1819,120750,5,894,308.0,1788.0,30,2.0,Sawyer,CBlock,TA,TA,TA
23,216000,7,1674,663.0,2488.0,10,3.5,Somerst,PConc,Gd,Ex,Gd
2289,75000,4,1092,286.0,1638.0,37,1.5,MeadowV,CBlock,TA,Fa,TA
1156,192000,6,1430,484.0,2860.0,34,2.5,Veenker,CBlock,TA,TA,TA
2717,160500,6,1040,616.0,2000.0,28,2.0,Sawyer,CBlock,TA,Fa,TA
2101,279500,7,1494,840.0,2988.0,1,2.0,CollgCr,PConc,Gd,Ex,Gd
1377,148000,5,1075,440.0,2056.0,45,2.0,Sawyer,CBlock,TA,TA,Gd
1381,145000,5,992,294.0,1984.0,41,2.0,Sawyer,CBlock,TA,Ex,Gd
2502,310000,8,2520,796.0,3858.0,13,3.5,NoRidge,PConc,Gd,Ex,Gd
2609,165000,6,1146,294.0,2229.0,43,1.5,NAmes,CBlock,TA,TA,TA
505,402000,8,2448,711.0,4077.0,15,3.5,NoRidge,PConc,Gd,Ex,Gd
1126,250000,7,1958,936.0,2984.0,3,2.5,Somerst,PConc,Gd,Ex,Gd
2914,73000,4,630,0.0,1260.0,36,2.0,MeadowV,CBlock,TA,TA,TA
393,136000,5,1792,0.0,2688.0,35,3.0,NAmes,CBlock,TA,TA,TA
2405,282500,9,1565,556.0,3125.0,1,3.0,NridgHt,PConc,Ex,Ex,Ex
67,221500,8,1595,880.0,3190.0,5,2.0,Somerst,PConc,Gd,Ex,Gd
2227,170000,4,1680,628.0,3360.0,12,2.0,Crawfor,PConc,TA,Gd,Gd
669,163000,6,1040,480.0,2080.0,42,2.0,NAmes,CBlock,Fa,Gd,TA
1772,290000,8,2531,752.0,3849.0,12,2.5,NoRidge,PConc,Gd,Ex,Gd
1775,330000,8,2538,933.0,3863.0,11,2.5,NoRidge,PConc,Gd,Ex,Gd
403,111000,6,987,264.0,1470.0,36,2.5,BrDale,CBlock,TA,TA,TA
2792,214000,6,1755,530.0,2595.0,7,3.5,CollgCr,PConc,TA,Ex,TA
1247,137500,5,1152,636.0,2304.0,55,1.5,NAmes,CBlock,TA,TA,TA
384,240900,7,1884,581.0,2810.0,6,3.5,Somerst,PConc,Gd,Ex,Ex
91,190000,7,1923,564.0,2673.0,18,3.5,NoRidge,PConc,Gd,Ex,Gd
863,250000,7,1611,1231.0,3180.0,7,3.0,CollgCr,PConc,Gd,Ex,Gd
1857,218000,5,1437,528.0,2874.0,31,3.0,Veenker,CBlock,Gd,TA,Gd
1870,255000,7,2075,473.0,3223.0,14,3.5,NWAmes,PConc,Gd,Ex,Gd
2318,240000,7,1670,690.0,3340.0,0,2.0,Gilbert,PConc,Gd,Ex,Gd
2100,360000,8,2140,894.0,4280.0,1,2.5,CollgCr,PConc,Gd,Ex,Gd
1213,179900,5,1265,502.0,2484.0,43,2.5,NAmes,PConc,TA,Gd,Gd
2046,200500,5,3086,0.0,4205.0,61,3.0,ClearCr,CBlock,TA,TA,Ex
710,37900,3,968,0.0,1568.0,99,1.0,OldTown,BrkTil,TA,Fa,TA
2268,180500,8,1312,471.0,2579.0,6,2.0,Timber,PConc,Gd,Ex,Gd
1616,225000,7,1733,433.0,2580.0,4,2.5,Gilbert,PConc,Gd,Ex,Gd
2233,141000,6,1215,720.0,1935.0,67,1.0,IDOTRR,BrkTil,TA,Gd,Gd
439,335000,9,1743,927.0,3482.0,1,3.0,NridgHt,PConc,Ex,Ex,Ex
260,150000,5,1026,308.0,2052.0,33,2.5,CollgCr,CBlock,Gd,Ex,TA
2523,385000,9,1842,894.0,3684.0,25,2.5,Veenker,CBlock,Gd,Gd,Gd
627,205000,7,1986,486.0,2754.0,44,2.5,NAmes,CBlock,TA,TA,TA
251,206000,7,1208,632.0,2395.0,4,3.0,CollgCr,PConc,Gd,Ex,Gd
2163,179600,7,1422,626.0,2844.0,3,2.0,CollgCr,PConc,Gd,Ex,Gd
2819,102000,4,1220,396.0,2056.0,55,1.0,Edwards,CBlock,TA,TA,TA
1025,175000,5,1126,540.0,2252.0,31,2.5,NWAmes,PConc,TA,TA,Ex
2592,159000,5,1384,896.0,2399.0,50,2.0,NAmes,CBlock,TA,Gd,TA
1491,135000,6,1127,480.0,2254.0,32,2.0,Edwards,CBlock,TA,TA,TA
2742,136900,6,1855,325.0,2849.0,52,2.0,Edwards,CBlock,TA,Gd,TA
2497,135000,5,1236,288.0,2148.0,45,1.0,Sawyer,CBlock,TA,TA,TA
495,337000,8,2365,856.0,3617.0,10,3.5,NoRidge,PConc,Gd,Ex,Gd
2528,250000,6,2654,619.0,3708.0,38,3.5,NWAmes,CBlock,TA,TA,Gd
1033,306000,8,2340,787.0,3576.0,12,3.5,NWAmes,PConc,Gd,Ex,Gd
1165,146000,7,1392,540.0,2081.0,1,2.0,Somerst,PConc,Gd,Ex,Gd
2037,161000,6,2180,720.0,3318.0,92,1.5,IDOTRR,CBlock,TA,Gd,TA
113,205000,6,1610,480.0,3220.0,33,3.0,NWAmes,PConc,TA,Gd,Gd
1572,241500,7,1501,512.0,2778.0,22,3.0,Timber,CBlock,Gd,Gd,Gd
2052,118500,4,1029,261.0,2058.0,46,2.0,Sawyer,CBlock,TA,Gd,TA
2702,130000,5,1352,288.0,2414.0,48,1.5,ClearCr,CBlock,TA,Ex,Gd
1981,130000,5,1072,379.0,1880.0,67,1.0,OldTown,CBlock,TA,Ex,TA
2335,535000,10,2698,736.0,4548.0,0,3.5,StoneBr,PConc,Ex,Ex,Ex
563,123000,5,912,252.0,1824.0,47,1.5,Sawyer,CBlock,TA,Gd,TA
1502,82000,4,1152,0.0,1152.0,53,2.0,Edwards,PConc,TA,TA,TA
1310,132000,7,1450,288.0,2074.0,88,1.0,OldTown,BrkTil,TA,Ex,TA
2598,108480,5,1073,326.0,2146.0,85,1.0,OldTown,BrkTil,TA,Ex,TA
2715,165000,5,1458,512.0,2634.0,39,2.5,Sawyer,CBlock,TA,TA,TA
1810,181000,7,1486,566.0,2947.0,1,2.0,SawyerW,PConc,Gd,Ex,Gd
778,165000,5,1774,384.0,2067.0,48,2.0,Sawyer,CBlock,TA,TA,TA
339,161000,5,1479,275.0,2343.0,41,2.0,Mitchel,CBlock,TA,TA,TA
2460,199000,8,1504,510.0,3008.0,0,2.0,Somerst,PConc,Gd,Ex,Gd
320,214900,7,1894,510.0,2711.0,8,3.5,Timber,PConc,Gd,Ex,Gd
2461,198600,8,1278,584.0,2556.0,0,2.0,Somerst,PConc,Gd,Ex,Gd
2449,258000,8,2263,420.0,3404.0,8,2.5,NoRidge,PConc,Gd,Gd,Gd
1096,176000,7,1414,403.0,2121.0,6,2.5,Gilbert,PConc,Gd,Ex,Gd
1893,158000,6,1302,309.0,2604.0,43,2.5,NAmes,CBlock,TA,Ex,Gd
479,184100,8,1419,527.0,1827.0,7,3.5,Gilbert,PConc,Gd,Ex,Gd
1657,170000,6,1220,944.0,2845.0,36,2.5,NWAmes,CBlock,TA,TA,TA
937,208000,6,1982,501.0,2554.0,23,3.5,Crawfor,CBlock,TA,Gd,TA
879,140000,6,848,420.0,1696.0,6,2.0,CollgCr,PConc,Gd,Ex,Gd
945,230000,8,1648,482.0,3244.0,2,3.5,Crawfor,PConc,Ex,Ex,Ex
1010,188500,8,1337,462.0,2674.0,19,3.0,StoneBr,PConc,Gd,Gd,Gd
2861,194000,5,1717,410.0,2618.0,66,1.5,Crawfor,CBlock,TA,TA,TA
1245,133000,5,1104,384.0,2208.0,52,2.0,NAmes,CBlock,TA,Gd,TA
854,140000,5,907,343.0,1814.0,31,1.0,CollgCr,BrkTil,TA,TA,TA
1437,207500,7,1652,532.0,2434.0,8,2.5,CollgCr,PConc,Gd,Ex,Gd
586,256900,6,2640,515.0,3572.0,42,2.5,NWAmes,PConc,TA,Gd,Gd
1947,109000,5,1034,240.0,1769.0,67,1.0,OldTown,CBlock,TA,Gd,TA
815,113722,5,1513,400.0,1513.0,30,2.0,SawyerW,Slab,TA,TA,TA
831,237000,8,1498,844.0,2996.0,4,2.0,CollgCr,PConc,Gd,Ex,Gd
1919,142100,5,1053,692.0,2106.0,44,2.0,NAmes,CBlock,TA,Gd,Gd
2306,149900,6,1293,452.0,2471.0,52,3.0,NAmes,CBlock,TA,Gd,TA
430,404000,9,2020,896.0,4040.0,1,3.0,NridgHt,PConc,Ex,Ex,Ex
2618,277500,7,2448,441.0,3886.0,44,4.0,NAmes,CBlock,TA,TA,TA
245,178000,6,1732,476.0,2473.0,25,2.5,SawyerW,CBlock,Gd,TA,Gd
462,254000,8,1324,550.0,2648.0,3,3.0,NridgHt,PConc,Gd,Ex,Gd
182,12789,2,832,780.0,1510.0,87,1.0,OldTown,BrkTil,TA,TA,TA
1625,176000,7,1253,402.0,2490.0,12,2.0,Gilbert,PConc,TA,Gd,TA
2381,342643,9,2596,840.0,3845.0,0,3.5,NridgHt,PConc,TA,Ex,Gd
1827,125500,5,902,288.0,1778.0,40,1.0,Sawyer,CBlock,TA,TA,TA
1580,150000,6,1495,438.0,2990.0,19,2.0,Timber,CBlock,TA,Ex,TA
1803,261329,8,1584,594.0,3158.0,0,2.0,Somerst,PConc,Ex,Ex,Ex
1132,141000,7,1080,0.0,2160.0,4,2.0,SawyerW,PConc,TA,Ex,Gd
1941,153000,4,1647,280.0,2752.0,54,2.0,NAmes,CBlock,TA,Gd,TA
1742,172500,7,1258,648.0,2516.0,1,2.0,Blmngtn,PConc,Gd,Ex,Gd
2026,153575,6,1396,384.0,2094.0,92,1.0,BrkSide,BrkTil,TA,Ex,TA
2245,124900,5,1001,216.0,1838.0,77,1.0,IDOTRR,BrkTil,Gd,Ex,Gd
1691,415298,9,2121,732.0,4242.0,1,2.5,NridgHt,PConc,Ex,Ex,Ex
725,119000,6,1480,207.0,2016.0,89,1.0,OldTown,BrkTil,Fa,Ex,TA
1787,227000,8,1588,825.0,3176.0,1,2.0,Somerst,PConc,Gd,Ex,Gd
1216,145500,5,1053,312.0,2106.0,49,2.5,NAmes,CBlock,Gd,Ex,Gd
2654,61500,3,492,200.0,984.0,85,2.0,OldTown,BrkTil,TA,TA,TA
2310,192100,7,1851,506.0,3702.0,37,2.0,NAmes,CBlock,TA,Gd,TA
761,116000,6,1403,308.0,2101.0,94,2.5,IDOTRR,CBlock,TA,Ex,TA
1884,145000,6,1138,264.0,1726.0,49,1.5,NAmes,CBlock,TA,Ex,TA
449,445000,9,2452,886.0,4904.0,6,4.0,NridgHt,PConc,Gd,Ex,Ex
856,150500,5,1040,484.0,2080.0,32,2.0,CollgCr,CBlock,TA,TA,Gd
11,175900,6,1655,440.0,2418.0,17,2.5,Gilbert,PConc,TA,Gd,TA
389,167900,6,1116,528.0,2232.0,35,3.0,NWAmes,CBlock,TA,Ex,TA
2415,219210,7,1863,660.0,2742.0,0,2.5,Gilbert,PConc,Gd,Ex,Gd
77,189000,6,1845,462.0,2900.0,18,2.5,SawyerW,PConc,Gd,Ex,Gd
1238,136500,5,1176,292.0,2352.0,51,2.0,NAmes,CBlock,TA,TA,TA
223,137900,5,892,416.0,1756.0,44,2.0,Sawyer,CBlock,TA,Ex,Gd
723,85000,5,1022,280.0,2044.0,99,2.0,OldTown,BrkTil,TA,TA,TA
2562,137900,5,2136,528.0,4272.0,55,2.0,NAmes,CBlock,TA,TA,TA
995,195500,6,1604,472.0,2530.0,10,2.5,Gilbert,PConc,TA,Ex,TA
287,128000,6,1647,216.0,2453.0,95,2.5,SWISU,PConc,TA,TA,Fa
1152,135000,5,864,420.0,1728.0,47,2.0,Sawyer,CBlock,TA,Ex,Gd
1449,143195,5,1076,576.0,2152.0,33,1.5,CollgCr,CBlock,TA,TA,TA
1330,79500,5,935,308.0,1521.0,78,1.0,BrkSide,BrkTil,TA,TA,TA
1134,192500,7,1663,478.0,2498.0,5,2.5,SawyerW,PConc,Gd,Ex,Gd
706,129500,5,1328,308.0,2096.0,59,1.5,OldTown,CBlock,TA,TA,TA
1617,168000,6,1572,373.0,2378.0,12,2.5,Gilbert,PConc,TA,Gd,TA
1339,105000,6,1342,240.0,2081.0,69,2.0,BrkSide,CBlock,TA,Ex,TA
1664,143250,6,981,576.0,1962.0,36,2.5,NAmes,CBlock,TA,TA,TA
1433,144000,5,1099,352.0,2198.0,13,1.5,CollgCr,PConc,TA,Ex,Gd
75,205000,7,2110,463.0,3058.0,16,3.5,SawyerW,PConc,Gd,Ex,Gd
2255,143000,6,1026,528.0,1996.0,33,2.0,Mitchel,CBlock,TA,TA,TA
1170,290000,9,1419,588.0,2838.0,7,2.5,Somerst,PConc,Gd,Ex,Ex
45,611657,9,2364,820.0,4694.0,1,3.5,NridgHt,PConc,Ex,Ex,Ex
836,152000,5,1040,576.0,2080.0,13,2.0,CollgCr,PConc,TA,Gd,Gd
8,191500,8,1280,506.0,2560.0,18,2.0,StoneBr,PConc,Gd,Ex,Gd
1704,317000,8,2473,852.0,3616.0,3,2.5,NridgHt,PConc,Gd,Ex,Gd
2068,165250,7,1302,224.0,1982.0,67,1.5,Sawyer,BrkTil,TA,Ex,Gd
1488,123000,5,1092,264.0,2184.0,42,1.0,Edwards,CBlock,TA,TA,TA
1391,185000,6,1188,621.0,2176.0,52,2.0,Sawyer,CBlock,TA,TA,TA
2633,120000,7,1045,528.0,2090.0,44,2.0,NAmes,CBlock,TA,Gd,TA
1872,158500,6,1093,484.0,2186.0,41,3.0,NWAmes,CBlock,TA,Gd,TA
1138,173000,6,1640,520.0,2438.0,4,2.5,SawyerW,PConc,Gd,Ex,Gd
1899,101800,4,1224,462.0,1224.0,45,2.0,NAmes,Slab,TA,TA,TA
915,155000,7,1135,576.0,1695.0,73,2.0,SWISU,PConc,Gd,Ex,Gd
660,125000,5,1078,264.0,2132.0,84,1.0,OldTown,BrkTil,TA,Ex,Ex
2004,104500,4,968,331.0,968.0,51,1.0,OldTown,CBlock,TA,Gd,TA
443,350000,9,2224,738.0,3686.0,5,3.5,NridgHt,PConc,Gd,Ex,Ex
2627,93500,3,1040,400.0,1040.0,56,2.0,NAmes,CBlock,TA,Gd,TA
1438,193000,7,1790,588.0,2663.0,9,3.5,CollgCr,PConc,Gd,Ex,Gd
1525,191000,6,2555,672.0,2759.0,86,2.0,Crawfor,BrkTil,TA,Fa,TA
2644,110000,6,813,270.0,1626.0,76,1.0,OldTown,BrkTil,TA,Ex,Gd
866,261500,8,1872,531.0,3171.0,8,3.5,CollgCr,PConc,Gd,Ex,Ex
620,128900,5,1050,338.0,2100.0,53,1.0,NAmes,CBlock,TA,Gd,TA
2451,584500,9,3500,959.0,5233.0,13,4.5,NoRidge,PConc,Gd,Ex,Ex
2186,111000,4,948,248.0,1812.0,53,1.0,Edwards,PConc,TA,Ex,TA
2025,90000,5,1316,576.0,2066.0,81,1.0,BrkSide,PConc,TA,TA,TA
1916,129000,6,2380,596.0,3401.0,42,2.5,NAmes,CBlock,TA,TA,TA
1542,224000,6,1640,924.0,2936.0,54,2.0,Crawfor,CBlock,Gd,Ex,Gd
1163,165000,6,1200,480.0,1800.0,3,3.5,Somerst,PConc,Gd,Ex,Gd
205,122000,6,1324,180.0,1986.0,90,1.5,OldTown,BrkTil,TA,Ex,TA
2261,267300,8,1564,502.0,3110.0,1,2.0,Timber,PConc,Gd,Ex,Ex
423,485000,9,3140,820.0,5066.0,1,3.5,NridgHt,PConc,Ex,Ex,Ex
2687,220000,6,2486,576.0,4081.0,44,2.0,OldTown,CBlock,TA,TA,TA
1436,215700,6,1771,600.0,2635.0,11,3.5,CollgCr,PConc,TA,Ex,Gd
444,280000,8,1836,862.0,3672.0,5,3.0,NridgHt,PConc,Gd,Ex,Gd
1067,284000,8,1575,732.0,3178.0,5,3.0,NridgHt,PConc,Gd,Ex,Gd
2290,84500,4,630,0.0,1260.0,37,2.0,MeadowV,CBlock,TA,Gd,TA
168,192000,6,1395,440.0,2790.0,47,2.0,NAmes,CBlock,TA,TA,TA
2643,105000,7,1004,200.0,1506.0,76,1.0,OldTown,BrkTil,TA,TA,Gd
2802,216837,7,1836,484.0,3696.0,2,2.0,CollgCr,PConc,Gd,Ex,Gd
1224,141500,5,1496,450.0,2792.0,48,2.0,NAmes,CBlock,Fa,TA,Gd
1382,130000,5,894,450.0,1788.0,41,2.0,Sawyer,CBlock,TA,Ex,Gd
853,124000,5,1040,0.0,2080.0,31,2.0,CollgCr,CBlock,TA,TA,TA
2237,150909,5,1828,0.0,2687.0,84,2.0,IDOTRR,BrkTil,TA,Ex,Gd
2585,139500,5,1008,280.0,2016.0,54,2.0,NAmes,CBlock,TA,Ex,TA
2193,79275,4,864,528.0,1728.0,52,2.0,Edwards,CBlock,TA,TA,TA
2262,265900,8,1484,472.0,2960.0,1,2.0,Timber,PConc,Gd,Ex,Ex
1528,91000,6,790,160.0,1558.0,78,1.0,SWISU,BrkTil,TA,TA,TA
370,185000,5,1934,567.0,3056.0,32,3.5,Gilbert,PConc,TA,Ex,TA
2629,141000,5,1150,300.0,2300.0,47,2.0,NAmes,CBlock,TA,Ex,TA
1703,260116,8,2152,728.0,3734.0,0,2.5,NridgHt,PConc,Gd,Ex,Gd
793,113000,4,672,234.0,1344.0,68,2.0,Edwards,CBlock,TA,TA,TA
1429,225000,8,1511,811.0,2912.0,13,3.0,SawyerW,PConc,Gd,Ex,Gd
648,113000,5,793,240.0,1586.0,64,2.0,NAmes,CBlock,TA,TA,Fa
279,125200,6,1096,352.0,2104.0,35,2.0,Edwards,CBlock,TA,TA,TA
1705,319500,8,2100,786.0,3018.0,0,3.5,NridgHt,PConc,Ex,Ex,Ex
1257,140000,5,1558,288.0,2471.0,63,2.5,NAmes,CBlock,TA,TA,TA
2894,250764,6,1650,518.0,3282.0,48,2.0,Timber,CBlock,TA,TA,TA
1062,250000,8,2088,656.0,3036.0,1,2.5,NridgHt,PConc,Ex,Ex,Gd
1729,176000,6,1536,400.0,2304.0,2,2.5,Gilbert,PConc,Gd,Ex,Gd
1925,174850,6,1721,464.0,3052.0,50,1.0,NAmes,CBlock,TA,Gd,TA
415,147000,6,1548,440.0,2352.0,31,3.0,NPkVill,CBlock,TA,TA,TA
78,99500,6,918,264.0,1836.0,31,2.0,SawyerW,CBlock,TA,TA,TA
428,398800,9,2690,864.0,4055.0,0,3.5,NridgHt,PConc,Gd,Ex,Ex
1756,175000,6,1647,460.0,2600.0,8,2.5,Gilbert,PConc,TA,Ex,TA
1280,109500,5,825,350.0,1650.0,54,1.5,NAmes,CBlock,TA,TA,TA
1928,163500,6,1657,484.0,3314.0,37,2.5,NAmes,CBlock,TA,Gd,TA
2671,100000,4,788,0.0,1576.0,65,1.0,BrkSide,CBlock,TA,TA,TA
2501,334000,8,2826,888.0,4160.0,14,3.5,NoRidge,PConc,Gd,Ex,Gd
225,137250,5,864,280.0,1728.0,42,2.0,Sawyer,CBlock,TA,Ex,TA
2317,320000,7,2462,576.0,3854.0,1,3.5,Gilbert,PConc,Gd,Ex,Gd
160,162000,5,1287,576.0,2350.0,51,2.0,NAmes,CBlock,TA,Ex,Gd
100,222000,7,1478,484.0,2948.0,1,3.5,Somerst,PConc,Ex,Ex,Gd
482,178000,7,1342,393.0,2040.0,6,3.5,Gilbert,PConc,Gd,Ex,Gd
177,119000,5,804,240.0,1592.0,70,2.0,OldTown,CBlock,TA,TA,Gd
1971,169500,5,1812,264.0,2676.0,45,2.0,NAmes,CBlock,TA,TA,TA
484,236000,7,2256,554.0,3208.0,9,2.5,Gilbert,PConc,Gd,Ex,Gd
1561,294464,8,1648,525.0,3244.0,1,3.5,Crawfor,PConc,Ex,Ex,Ex
992,206900,6,2112,576.0,3064.0,39,2.5,NAmes,CBlock,TA,TA,TA
73,233000,7,2084,618.0,3040.0,6,3.5,SawyerW,PConc,Gd,Ex,Gd
2646,108000,6,1032,280.0,2064.0,82,1.0,OldTown,BrkTil,TA,Gd,TA
994,165000,6,1470,420.0,2150.0,13,2.5,Gilbert,PConc,TA,Gd,TA
2138,134900,5,1040,748.0,2080.0,30,1.5,CollgCr,CBlock,TA,TA,TA
2013,113000,5,884,240.0,1768.0,68,1.0,BrkSide,BrkTil,Gd,Ex,TA
2126,147900,5,1097,242.0,2194.0,11,2.5,CollgCr,PConc,TA,Ex,TA
898,99900,5,864,0.0,1728.0,87,1.0,Edwards,PConc,TA,Ex,TA
1048,143000,6,1456,460.0,2311.0,33,2.5,NPkVill,CBlock,TA,Gd,TA
2676,114500,6,1176,528.0,1632.0,72,1.0,BrkSide,PConc,TA,TA,TA
2498,129200,5,941,288.0,1853.0,39,1.0,Sawyer,CBlock,TA,TA,TA
1560,392500,8,1652,482.0,3252.0,0,3.5,Crawfor,PConc,Ex,Ex,Gd
296,266500,7,2340,252.0,3492.0,69,2.0,Crawfor,Stone,Ex,Ex,Gd
354,177500,7,1382,396.0,1766.0,11,2.5,Gilbert,PConc,Gd,Gd,TA
970,139500,5,1008,384.0,2016.0,41,1.0,Mitchel,CBlock,TA,Gd,Gd
884,170000,6,1396,440.0,2004.0,2,2.5,CollgCr,PConc,Gd,Ex,Gd
1894,224500,6,2154,539.0,2999.0,43,2.5,NAmes,CBlock,TA,Ex,TA
450,290000,8,2400,730.0,3482.0,6,3.5,NridgHt,PConc,Gd,Ex,Gd
2031,169500,7,1818,240.0,2858.0,76,1.5,IDOTRR,PConc,TA,Ex,TA
949,240000,7,1710,550.0,3420.0,5,2.0,Mitchel,PConc,Gd,Ex,Gd
1907,144000,5,1150,288.0,2228.0,52,2.0,NAmes,CBlock,TA,Ex,TA
1906,165000,6,1977,540.0,2793.0,43,2.0,NAmes,CBlock,TA,TA,TA
549,145000,6,1332,542.0,2664.0,19,2.0,SawyerW,PConc,Gd,Gd,Gd
243,114000,5,1298,504.0,2548.0,46,2.0,Edwards,CBlock,TA,Ex,TA
1697,395000,8,1973,895.0,3908.0,1,2.0,NridgHt,PConc,Gd,Gd,Gd
2365,105500,6,1092,440.0,1617.0,33,1.5,BrDale,CBlock,TA,TA,TA
310,254900,8,1916,741.0,2965.0,12,3.5,Mitchel,PConc,Gd,Ex,Gd
1961,102000,5,1238,357.0,2102.0,57,1.5,NAmes,CBlock,TA,Fa,TA
849,230000,7,1840,622.0,2784.0,8,3.5,CollgCr,PConc,Gd,Ex,Gd
2018,137500,5,1513,180.0,2452.0,87,1.5,BrkSide,BrkTil,TA,Ex,TA
1328,138000,5,1143,288.0,2151.0,80,1.0,BrkSide,BrkTil,Gd,TA,TA
801,156500,6,1338,576.0,1858.0,26,1.5,SawyerW,CBlock,Gd,Gd,Gd
400,124500,4,864,463.0,1728.0,39,1.0,NAmes,CBlock,TA,Ex,TA
1650,190000,7,1969,534.0,2777.0,30,2.5,NWAmes,CBlock,TA,TA,TA
1084,159895,7,1266,388.0,2532.0,1,2.0,Blmngtn,PConc,Gd,Ex,Gd
1522,189000,5,2601,621.0,3213.0,87,3.5,SWISU,BrkTil,TA,Ex,TA
2496,124000,5,912,0.0,1824.0,42,1.0,Sawyer,CBlock,TA,TA,TA
220,121500,5,1392,528.0,2784.0,53,2.5,Sawyer,CBlock,TA,TA,TA
1254,146000,5,1824,484.0,3648.0,51,2.0,NAmes,CBlock,TA,Fa,TA
1443,235000,7,1823,626.0,2751.0,8,3.5,CollgCr,PConc,Gd,Ex,Gd
2885,300000,8,1646,525.0,3240.0,2,3.5,Crawfor,PConc,Gd,Ex,Gd
2920,90500,4,1092,0.0,1638.0,36,1.5,MeadowV,CBlock,TA,Gd,TA
1197,142600,5,1728,576.0,3456.0,43,2.0,NAmes,CBlock,TA,TA,TA
848,227000,7,1573,544.0,3146.0,7,3.0,CollgCr,PConc,Gd,Ex,Gd
926,205000,7,2480,400.0,3400.0,69,2.5,Crawfor,BrkTil,TA,Ex,TA
2158,246900,8,1341,482.0,2682.0,8,2.5,CollgCr,PConc,Gd,Ex,Gd
1555,89000,4,1361,185.0,1534.0,113,1.0,IDOTRR,Stone,TA,Ex,TA
278,64000,4,1120,480.0,1864.0,62,1.0,Edwards,CBlock,TA,Ex,Fa
2522,170000,8,1226,484.0,2452.0,28,2.0,Greens,CBlock,Gd,TA,Gd
434,582933,9,2822,1020.0,4556.0,1,3.5,NridgHt,PConc,Ex,Ex,Ex
2683,110500,6,1103,440.0,2206.0,81,1.0,OldTown,BrkTil,TA,Gd,Gd
2173,110000,6,1179,622.0,2358.0,47,1.0,Edwards,CBlock,TA,Gd,TA
894,118000,5,698,0.0,1396.0,62,1.5,Edwards,CBlock,TA,Ex,TA
1066,284000,7,2046,871.0,3044.0,5,3.5,NridgHt,PConc,Gd,Ex,Gd
1261,171000,6,1716,490.0,2574.0,46,1.5,NAmes,CBlock,TA,Ex,TA
537,193000,7,1812,478.0,2647.0,5,2.5,SawyerW,PConc,Gd,Ex,Gd
2301,135000,5,1178,502.0,2268.0,31,2.5,Mitchel,PConc,TA,TA,TA
2854,167000,7,1636,288.0,2454.0,87,1.5,Crawfor,BrkTil,TA,TA,Gd
2649,105000,4,864,528.0,1440.0,56,1.0,OldTown,CBlock,TA,Ex,TA
2776,214000,7,1588,472.0,3176.0,7,2.0,CollgCr,PConc,Gd,Ex,Gd
2403,279000,8,1914,746.0,3334.0,2,3.5,NridgHt,PConc,Gd,Ex,Gd
2355,184500,6,1875,485.0,2550.0,31,3.0,NWAmes,CBlock,TA,TA,Gd
